,content,label
447,"윤두현 의원 : 국민의힘 미디어정책조정특별위원회 위원장인 윤두현 의원이 31일 오전 국회 소통관에서 기자회견을 하고 있다. 윤 의원실.
與 미디어정책조정특위 위원장 윤두현 의원, 31일 국회 소통관 기자회견  文 정권 당시 만든 민주당 ‘공영방송 정상화 문건’ 언급, ""이게 방송 장악 시도""  ""새 방통위원장, 좌편향 방송 개선 등 통해 공영방송의 균형 되찾아야""국민의힘은 31일 이동관 방송통신위원회 위원장 후보자 지명에 대해 ‘방송 장악 시도’라 주장하는 더불어민주당, 일부 언론사 등을 향해 ""‘방송 장악’과 ‘방송 정상화’를 구분하지 못하고 있다""며 ""가짜뉴스 근절과 미디어 생태계 복원에 동참하라""고 지적했다.    국민의힘 미디어정책조정특별위원회 위원장인 윤두현 의원은 이날 오전 국회 소통관에서 기자회견을 열고 이같이 밝혔다. 윤 의원은 ""MBC 뉴스데스크는 지난 28일 이 후보자 지명 소식을 전체 아이템 18개 중 무려 3분의 1 가량 할애해 보도했는데, ‘방송장악’ 이라는 반대 진영의 일방적 주장을 담아 보도했다""고 주장했다. 윤 의원은 민주당 언론자유대책특별위원회 위원장인 고민정 의원이 이 후보자를 향해 ""2010년 이명박 정부에서 만든 언론인 사찰, 블랙리스트 만든 사람을 방송통신위원장으로 인정해야 하느냐""고 밝힌 데 대해 ""인과 관계가 제대로 입증되지 않은 후보자를 맹비난했다""고도 지적했다.    윤 의원은 문재인 정부에서 더불어민주당이 공영방송 경영진 교체와 관련해 작성한 로드맵인 ‘공영방송 정상화 문건’을 거론하며 ""방송 장악을 누가 했느냐""고 비판했다. 윤 의원은 ""문 정부가 출범한 지 석 달이 겨우 지난 2017년 8월 배포됐다""며 ""이 문건이 민주당의 방송장악 시나리오이고 문건을 만든 자가 문재인 정권의 ‘괴벨스’""라고 주장했다. 윤 의원은 ""이른바 ‘언론적폐 청산’ 이후 공영, 준공영방송이라는 KBS와 MBC에서 각각 고대영, 김장겸 당시 사장이 쫓겨나는 등 문건 내용과 흡사하게 진행됐다""며 ""두 방송사는 민주노총 언론노조 중심으로 파업에 들어가고 고대영, 김장겸 두 사장 등 간부들에게 인격모독을 가한 반면, 거기에 앞장섰던 자들은 이후 사장 등 간부직을 싹쓸이하지 않았느냐""고 말했다. 이어 KBS의 양승동 전 사장과 김의철 현 사장, MBC의 최승호·박성제 전 사장 등을 ""문 정권 언론 장악의 하수인이고 수혜자""라고 했다.    윤 의원은 ""새 방통위원장의 소명은 공영방송이 지켜야 할 균형을 되찾고 국민의 방송으로 바로 세우고, 문 정권에 장악된 뒤 좌편향 노영화로 신뢰를 잃은 방송의 정상화에 있다""고 강조했다. 그는 민주당에 ""편파 보도로 국민 불신을 자초한 공영방송의 정상화, 확산 일로인 가짜뉴스 척결 등 미디어 생태계 복원에 동참해야 한다""고 지적했다.    최지영 기자",0
1488,"산업부, 1일부로 관련 고시 개정 자기자본 비율 10%에서 15%로 상향
해상풍력 발전소. /전라남도
정부가 신재생 발전 사업 허가를 받은 뒤 이를 팔아 이익을 챙기는 업계 관행에 제동을 건다. 해상풍력 발전소는 발전 사업 허가를 받고 나서 5년 안에 착공하지 않으면 허가를 취소하는 조건이 새로 생긴다. 산업부 관계자는 “국가가 소유한 공유 수면 등에서 발전 사업 허가를 받고서는 사업은 진행하지 않고, 이를 프리미엄을 받아 파는 관행을 근절하기 위한 결정”이라고 말했다.    산업통상자원부는 8월 1일부로 설비용량 10MW(메가와트) 이상 태양광·연료전지·풍력 등에 신재생 발전 허가 이후 ‘공사 계획 인가 기간’을 새로 적용하는 내용을 담은 ‘발전사업세부허가기준 등에 관한 고시’ 개정안을 시행한다고 31일 밝혔다.    개정안에 따르면 태양광과 연료전지 발전은 발전 허가가 난 날로부터 2년, 육상풍력과 해상풍력 발전은 각각 4년과 5년 안에 환경영향평가를 비롯한 관련 인허가, 공사계획인가를 거쳐 착공에 들어가야 한다. 이때까지 착공을 못 하면 원칙적으로 전기사업법 관련 조항에 따라 허가는 취소된다.    그동안 신재생 발전 사업권을 딴 뒤 프리미엄을 붙여 이를 다른 곳에 팔아 이익을 챙겨온 일부 업계의 관행을 없애기 위한 결정이다. 신재생 발전 사업 신규 허가(3MW 이상)는 2011년 19건(1.4GW)에서 10년 만인 2021년에는 98건(10.3GW)으로 급증했다.    고시 개정으로 발전 시장 참여 자격도 강화된다. 발전 사업자의 자기자본 비율을 현행 10%에서 15%로 높이고, 신용등급 B등급 이하 사업자는 발전 시장에서 원천 배제한다. 또 ‘풍황(바람 상황) 계측기’ 설치 허가일로부터 3년 이내에 발전 사업 허가를 신청하도록 하는 유효 기간 제도를 도입, 풍력 발전 사업지를 선점하기 위한 계측기 ‘알박기’ 관행도 손 본다.",1
47,"지난 26일 오후 수원시립교향악단 연습실에서 심보라미 수원시향 수석 단원(오른쪽)이 진행하는 마스터클래스가 진행되고 있다. 송상호기자
  “지금 당장은?지적 받은 음정 문제가 잘 안 들릴 수 있겠지만, 집에 가서 녹음한 뒤 반복해서 복습하다 보면 들릴 거예요.”     26일?오후 3시께 찾은 수원시립교향악단 연습실.?문을?열어젖히니 똑딱대는?메트로놈?소리에?맞춰?한?학생이?모차르트의?바이올린?협주곡?5번?중?막히는?구간을?반복해서?연주하고 있었다. 선생님과 학생을 둘러싼 10여명의 참관객들은 눈앞에서 생생하게 진행되는 바이올린 레슨을 진지하게 듣고?있었다.?연주에?한껏?집중한?학생의 얼굴엔?제법 긴장한 표정이 서렸지만,?참관하는?사람들을?의식하면서도 선생님의 조언을 놓치지 않으려는 근성도 함께 엿볼 수 있었다.     이날?수업은?수원시립교향악단이?관내?예술?인재?발굴과?육성을?위해?기획한?교육?프로그램?‘2023?수원시민을?위한 마스터 클래스’의 일환이다. 전문 예술인들이 미래 세대 학생들을 이끌어 주는?마스터?클래스는?예술로 맺어지는 선순환 구조를 만든다는 점에서 중요한 자리다. 예술가에게?가르침을?받는?기회를?통해?학생들은?꿈꾸던?연주자에?더욱?가까이?갈?수?있고, 연주자들 역시 자신의 재능을 기부하고 환원하면서 시민들 틈에 스며들어 가는 기회가 된다.       임누리 수원시향 제2바이올린 수석 단원(31)은?미국에서 유학할 당시 형편이?좋지?않은?아이들에게?악기를?무상으로?제공하고?오케스트라?단원들이?레슨을 해주면서?아이들에게?꿈과?희망을?전해주는?사례를?접한?뒤?한국에?와서?자신도?꼭?그런?사람이?돼야겠다고?다짐했다.?임 단원은?“한국에?들어와서는?그저?오케스트라?단원으로만?활동하는 것에 그치지 않고?지역?사회에?보탬이?됐으면?하는?마음이?컸다.?예술가라면 내가 가진 역량을 사회에 환원할 수 있어야 한다”고?강조했다.       이날 임 수석 단원에게 지도를 받은 김예림?학생(13)은?“공개형 수업은 완성된 무대가 나오기까지?음악가들이?어떤?노력을?거치는지?클래식을 잘 모르는 사람들과 공유할?수?있다는?점에서?서로의 공감대를 만드는 데 꼭?필요한 자리라고 생각한다”고?전했다.     수업을 참관한 김 양의?어머니?정선미씨(45)는?“아이가?바이올린을 또래에 비해 늦게 시작해?오디션에 동영상을 제출하고 나서 기대조차?하지?않았는데 연락이 와?깜짝 놀랐다”며 “손길이?필요한?학생들의?가능성을?눈여겨봐주는 환경을 만드는 일이 정말 중요하다”고 말했다.     미래가 유망한 클래식?꿈나무들의?손을?이끌어주는?프로젝트는?서울시향 등 타 시·도에선 이미 지역민들과 호흡하고 있는 방식이지만 도내?지자체 소속 교향악단 중에서는?수원시향이?처음?도입해?의미를?더한다.?수원시향 소속 바이올린 수석?단원 세 명이?각각?오디션을 통해 선발된 수원 지역에 거주하는 초·중·고 학생 연주자를 두 명씩 맡아?개인 지도 방식으로 공개?수업을?진행했다.     수원시립교향악단 관계자는?“전문 연주자 양성에 힘쓰고, 향후 역량 있는 전문 연주자로 성장할 수 있는 구조를 만드는 데 더욱 노력하겠다”며?“첫 시도인 만큼 앞으로 다양한 소통의 장을 만들 수?있게 고민을 거듭하겠다”고?밝혔다.",1
1443,지인과 음식점 업주 등 주변 사람들의 휴대전화에 있는 유심칩을 몰래 빼돌려 소액결제로 수백만원을 가로챈 20대 남성이 결국 구속됐다. 31일 경남 마산동부경찰서는 지인 휴대전화에 있는 유심칩을 몰래 빼낸 뒤인 지인 명의로 소액 결제를 한 혐의(컴퓨터 등 사용 사기)로 20대 A씨를 구속했다고 밝혔다. 경찰에 따르면 A씨는 지난 4월부터 6월까지 52회에 걸쳐 술집 등에서 만난 지인 6명에게 휴대전화를 잠시 빌려 유심칩을 몰래 빼낸 뒤 게임 아이템과 상품권을 사들여 곧바로 현금화하는 등 약 700만원을 빼돌린 혐의를 받는다. A씨의 범행은 결제하지도 않은 금액이 청구서에 나온 것을 이상하게 여긴 지인이 경찰에 신고하면서 드러났다. 이미 여러 차례 사기 전과가 있던 A씨는 경찰 조사에서 “생활비가 필요해 범행을 저질렀다”고 진술했다. 최근 마산합포구 일대에서 식당 업주를 상대로 한 같은 유형의 휴대전화 유심칩 절도 사건도 모두 A씨가 벌인 것으로 확인됐다. 경찰은 추가 피해자 여부 등 A씨를 상대로 여죄를 조사하고 있다.,1
298,"[앵커] 전국 대부분 지역에 '폭염경보'가 내려진 가운데, 연일 찜통더위가 기승입니다.  내일은 더위의 기세가 더 강해지겠고, 당분간 폭염은 계속될 전망인데요.  자세한 날씨 기상 캐스터 연결해 알아보겠습니다. 윤수빈 캐스터!  [캐스터] 네, 홍제천 폭포공원에 나와 있습니다.  [앵커] 오늘도 날이 무척 덥다고요?  [캐스터] 네 그렇습니다.  정말 덥다는 말이 절로 나오는 날씨입니다.  잠시만 바깥에 서 있어도 땀이 맺힐 정도인데요.  현재 서울 기온은 32.3도까지 올라 있고요.  습도가 높아서 더위로 인한 불쾌감도 상당합니다.  이런 날씨에는 온열 질환에 걸릴 위험성이 무척 큰 만큼, 어린이나 노약자분들은 장시간 야외활동을 자제하시는 게 좋겠습니다.  내일도 대체로 맑은 하늘이 펼쳐지겠습니다.  다만 강한 일사가 내리쬐면서, 대부분 지역에서 자외선 지수와 오존 농도가 매우 높게 나타나겠고요.  오후에는 대기 불안정이 심해지면서, 경기 북부와 강원도에 5~40mm의 소나기가 지나겠습니다.  밤사이 열기가 식지 못하고 내일 아침에도 열대야가 나타나는 곳이 많겠습니다.  서울 아침 기온 27도, 광주와 대구는 25도로 출발하겠고요.  전국 대부분 지역에 폭염 경보가 발령 중인 가운데, 대부분 35도 안팎까지 오르면서, 더위의 기세가 더 강해지겠습니다.  내일 서울 한낮 기온 35도, 대전과 대구 광주는 모두 36도까지 치솟겠습니다.  다음 주 중반까지도 밤에는 열대야가, 낮에는 33도를 웃도는 찜통더위가 계속될 전망입니다.   6호 태풍의 간접 영향으로 남해안과 제주도 해안에는 너울성 파도가 높게 일겠습니다.  피서객들은 해안가 안전사고에 각별히 유의하시기 바랍니다.  지금까지 YTN 윤수빈입니다.  그래픽 : 김도윤     YTN 윤수빈 (su7534@ytn.co.kr)",1
1403,"[파이낸셜뉴스]      SK쉴더스가 홍원표 전 삼성SDS사장을 신임 대표로 영입한다.    7월31일 보안업계에 따르면 최근 SK쉴더스의 대주주로 올라선 스웨덴 사모펀드 EQT파트너는 홍 전 사장을 SK쉴더스 신임 대표로 추천, 이사회 등 관련 절차를 진행중인 것으로 전해졌다.    홍 신임 대표는 서울대 전자공학과를 졸업한 뒤 미국 미시간대학원에서 석·박사를 마쳤다. 삼성전자 사장, 삼성SDS 사장을 역임하며 인텔리전트 팩토리, 클라우드, 인공지능(AI), 분석 등 글로벌 감각을 가진 국내 대표 정보기술(IT) 전문가라는 평가를 받는다.    앞서 EQT파트너스는 SK스퀘어가 보유중인 SK쉴더스 지분 28.82%를 8600억원에 매수하며 최대주주로 올라섰다. EQT파트너스는 스웨덴 발렌베리가 글로벌 투자회사다.    이에 SK쉴더스는 ""새 대표 선임은 확정된 사안이 아니라""며 ""새 대표 취임에 대해 언급하기는 어렵다""고 말했다.    한편 SK쉴더스 대표자리는 최근까지 회사를 이끈 박진효 대표가 SK브로드밴드 대표로 이동하면서 공석인 상태다.",1
1471,"사진=월트디즈니컴퍼니 코리아 제공
이학주가 '형사록' 속 캐릭터 손경찬과 실제 자신을 비교, 유머러스하면서도 진중한 인간미를 드러냈다.  31일 서울 종로구 커피팩토리에서 디즈니+ '형사록' 시즌2를 마무리한 이학주와 만났다.  직전 시즌에 이어 시즌2에 나선 이학주는 협박범 '친구'의 숨은 배후를 쫓는 김택록(이성민 분)을 동경하던 후배에서 주도적인 대립을 거듭하는 형사 손경찬 캐릭터를 연기, 스릴러물의 색다른 변주를 주는 신스틸러로 자리매김했다.  이학주는 손경찬 캐릭터로 변화된 인간적 면모를 묻는 질문에 “손경찬 캐릭터는 본능적으로 덤벼드는 타입이라면, 인간 이학주는 장고하는 스타일이다. 1년간 손경찬으로 살면서 그렇게 살면 마음은 편할 것 같다고 생각하면서도, 인간적으로는 더욱 깊게 고민하게 됐다”라고 말했다.  전자신문인터넷 박동선 기자 dspark@etnews.com",1
1444,"함양군이 하계 전지훈련팀 유치를 통한 지역경제 활성화와 함양군 홍보에 주력하고 있다고 31일 밝혔다.   이날 군에 따르면, 지난 7월 21일부터 13일 간 일정으로 거제시 연초중학교와 청주대학교 축구팀 소속 선수 80여 명이 함양에서 하계 전지훈련을 하고 있다.   군은 온화한 기온에 경기장 인프라가 잘 구축된 함양군이 최적의 전지훈련지로 부상하고 있으며 군과 군체육회도 적극적인 지원과 협조를 하고 있다고 했다.   올해 1월 동계 전지훈련에는 전국 17개 중학교 축구팀 소속 1000여 명의 선수들이 함양을 방문해 지역경제에 크게 기여하기도 했다.   군체육회는 함양을 찾는 선수단의 편의를 위해 체육시설 사용료를 감면하고 선수단 이동 버스 및 체육용품을 지원해 각 팀으로부터 좋은 반응을 얻었다.   군은 올해 함양을 찾은 동ㆍ하계 축구팀의 경제적 파급효과는 8억 원 이상이 될 것이라고 분석했다.   진병영 함양군수는 ""하계 기간에도 전지훈련팀 유치를 비롯해 각종 스포츠 대회 개최로 스포츠마케팅이 활성화되리라 기대한다""며 ""스포츠 인프라의 지속적인 확대는 지역경제에도 큰 도움이 될 것""이라고 했다.   /고동우 기자",1
971,"여름방학 장애학생 대상으로
함안군 ‘제35회 희망이 자라는 열린학교’. [이미지제공=함안군]
경남 함안군은 여름방학을 맞아 학령기 장애 학생 돌봄을 위해 31일부터 오는 8월 25일까지 4주간 (구)함안대에서 ‘제35회 희망이 자라는 열린학교’를 운영한다고 밝혔다.    희망이 자라는 열린학교는 올해 35회째 열리며 함안군과 경상남도교육청이 주최하고 경남장애인부모연대함안군지회가 주관한다. 운영기간 동안 관련학과(사회복지학, 언어치료학 등) 대학생이 함께 참여해 다양한 체험과 강의를 진행할 예정이다.    개소식에는 함안군여성단체협의회 정재숙 회장 외 20명이 넘는 회원들이 학생 및 봉사자, 관계자 등 50여 명에게 사랑의 급식자원 봉사를 실천했다. 운영기간 내에 여러 기관 및 단체에서 장애 학생들의 복지 증진을 위해 힘을 보탤 예정이다.    허석주 경남 장애인부모연대함안군지회장은 “장애 아동들이 방학동안 다양한 체험 및 일상 활동에 대한 맞춤식 교육을 통해 한명 한명 사회구성원으로 잘 성장할 수 있도록 내실있게 운영하겠다”고 말했다.    이에 군 관계자는 “장애학생들이 안전하고 신나는 여름방학을 보낼 수 있도록 군에서도 지속적으로 관심을 가지겠다”고 말했다.    희망이 자라는 열린학교는 방학기간 장애 가족의 돌봄 스트레스를 해소하고 장애 학생들이 집안에서 방치되지 않도록 대안학교 역할을 톡톡히 수행하는 등 ‘방학쉼터’로 큰 호응을 얻고 있는 사업이다.    영남취재본부 주소은 기자 soeun7375@asiae.co.kr",1
2052,"코츠테크놀로지는 지난 26~27일 국내외 기관투자자를 대상으로 수요예측을 진행한 결과 최종 공모가를 1만3000원으로 확정했다고 31일 밝혔다. 공모가 희망 밴드였던 1만~1만1500원을 넘겼다.    이번 수요예측에는 국내외 1914개 기관이 참여해 총 12억1216만4390주를 신청한 것으로 알려졌다. 단순경쟁률은 1837대 1로 공모금액은 약 130억원, 상장 후 시가총액은 약 661억원 규모가 될 것으로 전망된다. 전체 참여 물량의 100%(가격 미제시 포함)가 밴드 상단인 1만1500원 이상의 가격을 제시했다.    한국투자증권 관계자는 “이번 수요예측에 참여한 대다수 투자자들이 코츠테크놀로지의 높은 기술력과 사업의 안정성을 좋게 평가한 것 같다”며, “특히 급히 부상하고 있는 K-방산 수혜를 기반으로 높은 성장성을 기대할 수 있다는 점이 투자 매력도로 작용한 것”이라고 설명했다.    코츠테크놀로지는 방위산업 내 IT 중요성 확대에 따라 최근 3개년간 30%의 연평균 성장률로 고성장을 지속했다. 또 2023년 1분기 수주잔고 955억원을 달성하기도 해 K-방산의 위상 강화와 함께 더 높은 성장세가 기대되고 있다.    코츠테크놀로지는 이번 IPO를 통해 확보한 공모자금을 ▲임베디드 시스템 기술 고도화 ▲우수인재 확보 ▲생산라인 증설에 투입해 가파른 성장세를 이어갈 예정이다.    조지원 코츠테크놀로지 대표는 “회사의 기업가치를 긍정적으로 평가해 주신 많은 기관 투자자 여러분께 감사드린다”며 “이번 상장을 발판 삼아 회사는 K-방산 위상을 제고하는 기업으로 자리매김하는 데 최선을 다할 것”이라고 강조했다.    코츠테크놀로지는 다음달 1~2일 양일간 일반 청약을 거쳐 같은 달 10일 코스닥에 입성할 예정이다.    유현석 기자 guspower@asiae.co.kr",1
1377,"김성진 전 산업통상자원부 대변인.
광주 광산을 총선 출마가 예상되는 청년경제연구소를 개소하며 본격 행보에 나선다. 김 전 대변인은 지난 29일 광주 광산구 수완동에 '김성진 청년경제연구소'를 열고 개소식을 개최했다. 김 전 대변인은 연구소를 통해 광주·전남 지역 청년들이 겪는 현실적인 문제와 더불어 구조적인 문제에 대해 해법을 모색하는 한편 주민과의 접촉면도 넓혀나갈 계획이다. 김 전 대변인은 ""코로나19 이후 디지털 가속화와 경력직 위주의 채용 트렌드 변화로 청년들의 고용불안이 심화하고 있다. 특히 집값 상승과 고금리에 따른 부채 부담으로 인해 불평등한 출발선에 서 있다""면서 ""청년들은 대한민국의 미래를 견인할 소중한 자산인 만큼 청년들의 시선으로 문제를 파악하고, 전문가와 함께 이를 해결해 나가야 한다""고 강조했다. 이어 ""이번 청년경제연구소 개소를 통해 청년들의 현실적인 문제점은 물론 구조적인 문제에 대해 해법을 모색하겠다""며 ""청년들이 건강하게 사회에 안착할 수 있도록 지역사회와 청년들을 위한 기여도를 높이겠다""며 의지를 밝혔다. 한편, 김성진 전 대변인은 광주 대동고와 건국대를 졸업하고, 제33회 행정고시(재경직)에 합격해 산업통상자원부 대변인, 광주테크노파크 원장과 한국디스플레이산업협회 상근 부회장 등을 역임한 산업통이다. 중앙부처에서 쌓은 폭넓은 전문 경험과 중앙의 인적 네트워크를 바탕으로 지역 경제 활성화 바람을 불어넣을 것이란 기대감도 높다. 이예지기자 foresight@mdilbo.com",1
431,"지난 21일 서울 관악구 신림동 신림역 4번 출구 인근에서 괴한이 휘두른 흉기에 찔려 1명이 숨지고 3명이 다쳐 병원으로 이송됐다. 이날 오후 신림역 4번 출구 인근 현장에 폴리스라인이 쳐져 있다. [연합]
[헤럴드경제=최원혁 기자] 서울 관악구 신림동에서 발생한 흉기난동과 비슷한 범행을 저지르겠다는 인터넷 예고글 5건이 추가로 발견돼 경찰이 작성자에 대한 추적에 나섰다.     31일 서울경찰청 관계자는 기자간담회를 통해 “지난 27일 온라인 커뮤니티에 살인예고글을 게시한 혐의로 구속된 남성 외에 신림동에서의 살인을 예고한 게시글이 5건 더 있다”며 “사이버수사과와 서울 관악경찰서에서 현재 글을 올린 사람에 대해 추적 수사 중이다”고 밝혔다.     신림동 흉기난동 사건 이후 유사 범행을 예고하는 글이 온라인 커뮤니티를 통해 확산했다.     지난 24일 20대 남성 이모 씨는 온라인 커뮤니티에 “수요일날 한국 여성 20명을 죽일 것이다”고 글을 올리면서 30㎝가 넘는 흉기 구매 내역을 캡처한 사진을 첨부했다. 이씨는 실제로 흉기를 구매했다가 취소했다. 경찰은 이씨의 휴대전화와 노트북을 압수해 범행 동기및 구체적 계획이 있었는지 확인하고 있다.     또 지난 25일에도 한 온라인 커뮤니티에 신림역 일대 사진과 함께 “저녁에 여성을 강간 살인할 계획이다”는 글이 게시됐다. 경찰은 순찰차 11대를 투입해 신림역 일대를 수색했지만 별다른 범죄 정황은 발견하지 못했다. 경찰은 해당 작성자를 추적하고 있다.     아울러 경찰은 흉기난동 사건 영상을 유포한 것과 관련해 혐의를 특정해 수사를 진행하고 있다. 경찰 관계자는 “최초 영상 유포자를 특정해 정보통신망법 및 개인정보보호법 위반 혐의로 입건해 수사 중”이라고 말했다.     경찰은 향후 유사 사건 재발 방지를 위해 지역 경찰 및 자율방범대 등 인력을 최대한 동원해 범죄 취약지 거점 근무 및 순찰 활동을 강화할 계획이라고 했다.     특히 경찰은 “관련 신고 접수 시 신속한 현장 출동과 함께 CCTV 관제센터 공조를 통한 추적으로 반드시 대상자를 검거하겠다”고 강조했다.     현재 신림역 인근 주민과 상인의 불안감과 관련해서는 “모방 범죄를 예방하기 위해 경찰 기동대 등 가용 경찰 인력을 집중 배치해 특별 방범 활동을 전개하고 있다”며 “번화가 및 범죄취약지에 대해서도 가시적 순찰을 강화하는 등 시민이 편안하게 일상생활 할 수 있도록 최선을 다하겠다”고 말했다.        choigo@heraldcorp.com",0
205,"[파이낸셜뉴스] [속보]검찰, '50억 클럽' 박영수 구속영장 재청구",0
1847,"인도 전역에서 2019년부터 3년간 130만 명 이상의 성인 여성과 소녀가 실종된 것으로 밝혀졌습니다.  일간 더타임스오브인디아 등 인도 매체들은 현지시간 31일 인도 내무부가 지난주 상원에 제출한 통계자료를 인용해 이같이 보도했습니다.  이 자료는 인도 내무부 산하인 국가범죄기록국이 집계한 것입니다.  자료에 따르면 이 기간 18살 이상 여성 106만1천648명과 18살 미만 소녀 25만1천430명이 실종됐습니다.  중부 마디아 프라데시주에서 여성 16만180명, 소녀 3만8천234명이 실종돼 전국 28개 주 가운데 최고치를 기록했습니다.  8개 인도 연방직할령 가운데서는 델리에서 가장 많은 실종자가 발생했는데, 여성 6만1천54명, 소녀 2만2천919명이 사라졌습니다.  현지 매체들은 실종 이유에 대해서는 언급하지 않았으나 성범죄 등과 연관됐을 가능성이 큰 것으로 추정됩니다.  인도 내무부는 여성 안전을 위해 취한 조치들에 대해서도 의회에 보고했습니다.  이들 조치에는 12살 미만 소녀를 성폭행할 경우 사형에 처할 수 있다는 조항이 담긴 개정 형법 시행 등이 포함돼 있습니다.  개정 형법은 성폭행 사건의 경우 2개월 내 수사와 기소를 완료하고 또 다른 2개월 안에 재판도 마칠 수 있게 강제하는 내용도 담고 있습니다.  인도 내무부는 또 전국에서 112 전화번호로 모든 비상상황을 접수할 수 있도록 조치했고 2018년 9월부터는 음란물 신고를 받을 수 있는 사이버범죄 보고 포털도 운영하고 있습니다.  인도 내무부는 아울러 성범죄자 데이터베이스를 구축해 수사와 추적을 용이하게 하도록 했습니다.  인도 내무부는 성명에서 ""여성을 상대로 하는 범죄 수사와 기소를 포함해 법과 질서를 유지하는 일은 각 주 정부의 책임""이라고 밝혔습니다.     YTN 김원배 (wbkim@ytn.co.kr)",0
940,"원희룡(왼쪽) 국토교통부 장관과 이한준 LH 사장이 30일 LH서울지역본부에서 열린 공공주택 긴급안전점검 회의에 앞서 시흥 은계지구 수돗물 이물질 발생 사태 등에 대해 사과하며 고개를 숙이고 있다. 연합뉴스
5개 단지는 이미 입주 완료…4개 단지는 입주 중·6개는 공사 중경기 파주 운정(A34 임대), 경기 남양주 별내(A25 분양), 충남 아산 탕정(2-A14 임대) 등 지하주차장 철근을 빠뜨린 한국토지주택공사(LH) 아파트 15개 단지가 공개됐다.     원희룡 국토교통부 장관은 31일 정부서울청사에서 브리핑을 열고 철근 누락 LH 아파트 명단과 시공사, 감리 담당사를 발표했다. 이 중 파주 운정과 남양주 별내, 아산 탕정, 음성 금석(A2 임대), 공주 월송(A4 임대) 등 5곳은 이미 입주까지 끝난 아파트 단지다.     현재 입주가 진행 중인 곳은 서울 수서 역세권(A-3BL 분양), 경기 수원 당수(A3 분양), 경기 오산 세교2(A6 임대), 충남도청 이전 신도시(RH11 임대) 등 4곳이다. 공사중인 곳은 경기 파주 운정3(A23 분양), 경남 양산 사송(A-2 분양), 경기 양주 회천(A15 임대), 광주 선운2(A2 임대), 양산 사송(A-8BL 임대), 인천 가정2(A-1BL 임대) 등 6곳이다.     원 장관은 “LH 공공주택을 총괄하는 책임자로서 국민 여러분께 깊은 사과의 말씀을 드린다”며 “가장 안전하고 튼튼해야 할 공공주택에서 국민 안전의 기본이 지켜지지 못한 점을 통렬히 반성한다”고 고개를 숙였다. 전날 국토부는 LH 발주 아파트 중 지하주차장에 무량판 구조를 적용한 91개 단지를 전수 조사한 결과, 15개 단지에서 있어야 할 철근이 빠져 있었다고 발표한 바 있다.    무량판 구조로 시공된 인천 검단 LH 아파트는 지하주차장 철근(전단보강근) 누락이 붕괴 사고로 이어진 바 있다. 무량판 구조는 상부의 무게를 떠받치는 보 없이 기둥이 슬래브(콘크리트 천장)를 바로 지지한다. 기둥과 맞닿는 부분에 하중이 집중되는 한계 때문에 슬래브가 뚫리는 것을 막고자 기둥 주변에 전단 보강근을 설치하는데, 문제가 된 아파트단지에선 이를 필요한 만큼 설치하지 않아 사고 우려가 크다는 뜻이다.    노기섭 기자",0
1862,"정부는 ""오염수가 본인과 가족의 건강에 영향을 미치지 않을지 우려하는 것은 당연하다""고 밝혔습니다.   박구연 국무조정실 국무1차장은 오늘(31일) 오염수 관련 일일 브리핑에서 ""우리 정부는 국민들이 오염수에 대한 정보를 처음 접했을 때 느끼는 우려와 불안감을 '괴담'이라고 치부한 적이 전혀 없다""고 말했습니다.   또 ""정부가 바로잡고자 하는 것은 국민들이 판단하는 데 잘못된 영향을 줄 수 있는 허위 사실이나 과장된 주장들""이라고 덧붙였습니다.<김용재(kimyj@obs.co.kr)>",1
